,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-29 11:00:00-05:00,True,4967,4346.604108333333,4967.0
2013-10-29 11:30:00-05:00,True,4967,4449.786058611111,4967.0
2013-10-29 12:00:00-05:00,True,4967,4243.417987499999,4967.0
2013-10-29 12:30:00-05:00,True,4967,4595.067511574074,4967.0
2013-10-29 13:00:00-05:00,True,4967,5157.976767592593,5157.976767592593
2013-10-29 13:30:00-05:00,True,4967,5327.098036018518,5327.098036018518
2013-10-29 14:00:00-05:00,True,4967,4662.644401666667,4967.0
2013-10-29 14:30:00-05:00,True,4967,4676.020963703704,4967.0
2013-10-29 15:00:00-05:00,True,4967,4498.089264351853,4967.0
2013-10-29 15:30:00-05:00,False,2702,4038.9180199074076,4038.9180199074076
2013-10-29 16:00:00-05:00,True,4967,4069.856433518519,4967.0
2013-10-29 16:30:00-05:00,True,4967,4042.145122361111,4967.0
2013-10-29 17:00:00-05:00,True,4967,4855.473365046296,4967.0
2013-10-29 17:30:00-05:00,True,4967,4081.475407222222,4967.0
2013-10-29 18:00:00-05:00,True,4967,3746.298574166667,4967.0
2013-10-29 18:30:00-05:00,True,4967,3999.4094479629634,4967.0
2013-10-29 19:00:00-05:00,True,4967,3697.3513655555553,4967.0
2013-10-29 19:30:00-05:00,True,4967,3994.743016666667,4967.0
2013-10-29 20:00:00-05:00,True,4967,3983.3568744444447,4967.0
2013-10-29 20:30:00-05:00,True,4967,3849.7805147222225,4967.0
2013-10-29 21:00:00-05:00,True,4967,3968.78743,4967.0
2013-10-29 21:30:00-05:00,True,4967,3993.027738888889,4967.0
2013-10-29 22:00:00-05:00,True,4967,3980.4460239814816,4967.0
2013-10-29 22:30:00-05:00,True,4967,4310.888824074074,4967.0
2013-10-29 23:00:00-05:00,True,4967,4059.058263333334,4967.0
2013-10-29 23:30:00-05:00,True,4967,3884.6231137962964,4967.0
2013-10-30 00:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 00:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 01:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 01:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 02:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 02:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 03:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 03:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 04:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 04:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 05:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 05:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 06:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 06:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 07:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 07:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 08:00:00-05:00,True,4967,3842.766616111111,4967.0
2013-10-30 08:30:00-05:00,True,4967,3833.7735605555554,4967.0
2013-10-30 09:00:00-05:00,True,4967,3980.356884166667,4967.0
2013-10-30 09:30:00-05:00,True,4967,3889.9680147222225,4967.0
2013-10-30 10:00:00-05:00,True,4967,4141.3915675,4967.0
2013-10-30 10:30:00-05:00,True,4967,4482.347621666667,4967.0
2013-10-30 11:00:00-05:00,True,4967,4253.214077916667,4967.0
2013-10-30 11:30:00-05:00,True,4967,4555.570773055555,4967.0
2013-10-30 12:00:00-05:00,True,4967,4677.686068333333,4967.0
