,ottomaass-230-1__mcgill-standard__otto-mass-119-230;,ottomaass-230-9__mcgill-standard__otto-mass-119-230;,ottomaass-230-16__mcgill-standard__otto-mass-119-230;,ottomaass-230-2__mcgill-standard__otto-mass-119-230;,ottomaass-230-18__mcgill-standard__otto-mass-119-230;,ottomaass-230-3__mcgill-standard__otto-mass-119-230;,ottomaass-230-12__mcgill-standard__otto-mass-119-230;,ottomaass-230-15__mcgill-standard__otto-mass-119-230;,ottomaass-230-4__mcgill-standard__otto-mass-119-230;,ottomaass-230-17__mcgill-standard__otto-mass-119-230;,ottomaass-230-5__mcgill-standard__otto-mass-119-230;,ottomaass-230-11__mcgill-standard__otto-mass-119-230;,ottomaass-230-14__mcgill-standard__otto-mass-119-230;,ottomaass-230-6__mcgill-standard__otto-mass-119-230;,ottomaass-230-7__mcgill-standard__otto-mass-119-230;,ottomaass-230-10__mcgill-standard__otto-mass-119-230;,ottomaass-230-13__mcgill-standard__otto-mass-119-230;,ottomaass-230-8__mcgill-standard__otto-mass-119-230;,ottomaass-230-19__mcgill-standard__otto-mass-119-230;
2013-11-15 15:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,597.0294952546296,376.52545648148157,432.24999027777767,291.46411388888885,254.91665694444433,548.8437402777779,297.7268429398149,257.1527680555555,432.24999027777767,200.0,259.2916666666667,335.23435069444434,200.0
2013-11-15 16:00:00-05:00,267.2152761574074,200.0,200.0,309.26387916666664,,200.0,554.0086643518521,382.50461909722225,369.8333171296297,273.7291569444444,265.3558938657407,552.092568287037,297.85647581018526,257.1527680555555,432.24999027777767,200.0,233.90450983796296,374.7430280092592,200.0
2013-11-15 17:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,362.31885682870364,368.90972222222223,495.49304664351854,273.7291569444444,270.8813657407407,252.16203460648143,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,496.31943472222224,200.0
2013-11-15 18:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,272.79745046296296,409.0341346064815,310.43865578703696,273.66434374999994,278.4444444444445,224.85069444444443,297.58505972222224,257.1527680555555,432.24999027777767,200.0,200.0,392.3443238425925,200.0
2013-11-15 19:00:00-05:00,267.2638888888889,200.0,200.0,309.207167824074,,200.0,200.0,331.59663136574073,272.28703541666664,273.7291569444444,281.6892361111111,224.77777777777771,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-15 20:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.7291569444444,281.9444444444445,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-15 21:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.7291569444444,281.9444444444445,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-15 22:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2523140046296,272.22222222222223,273.5347173611111,281.5798611111111,224.7291666666666,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-15 23:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 00:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 01:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 02:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 03:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 04:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 05:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 06:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 07:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 08:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 09:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 10:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 11:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,273.3402777777778,281.50694444444434,224.6319444444444,297.69443472222224,257.1527680555555,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 12:00:00-05:00,267.2638888888889,200.0,200.0,309.15045648148146,,200.0,200.0,323.4178094907408,272.22222222222223,272.732630787037,281.72569444444446,224.87499999999994,297.69443472222224,257.2824009259259,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 13:00:00-05:00,267.2638888888889,200.0,200.0,309.207167824074,,200.0,200.0,323.82696111111113,272.22222222222223,272.6111013888889,281.50694444444434,224.82638888888883,297.65797638888887,352.21990659722235,432.24999027777767,200.0,200.0,323.3935047453703,229.3472141203703
2013-11-16 14:00:00-05:00,267.2638888888889,200.0,200.0,309.23552349537033,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.50694444444434,224.92361111111106,297.69443472222224,524.2141211805557,432.24999027777767,200.0,200.0,323.55554583333327,258.74073182870364
2013-11-16 15:00:00-05:00,267.2638888888889,200.0,200.0,309.23552349537044,,200.0,200.0,324.1550893518518,272.22222222222223,272.6111013888889,281.50694444444434,224.65625,297.69443472222224,332.1597319444445,432.24999027777767,200.0,200.0,323.55554583333327,258.9675893518519
2013-11-16 16:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.15508935185187,272.22222222222223,272.6111013888889,281.5798611111111,224.70486111111106,297.69443472222224,332.1597319444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 17:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.5786947916667,281.7803819444444,224.8628472222222,297.69443472222224,332.14352783564823,432.24999027777767,200.0,200.0,323.5231376157406,200.0
2013-11-16 18:00:00-05:00,267.2152761574074,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.1857638888889,272.6111013888889,281.65277777777777,224.75347222222217,297.69443472222224,332.1597319444445,432.24999027777767,200.0,200.0,323.5231376157406,200.0
2013-11-16 19:00:00-05:00,267.2395825231481,200.0,200.0,309.207167824074,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.5434027777777,224.87499999999994,297.69443472222224,331.8680579861111,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 20:00:00-05:00,267.2638888888889,200.0,200.0,309.2497013310185,,200.0,200.0,324.2847222222223,272.20399305555554,272.6111013888889,281.7256944444445,224.78993055555554,297.69443472222224,332.127323726852,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 21:00:00-05:00,267.0208252314815,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.9079861111111,224.65625,297.69443472222224,331.2280027777779,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 22:00:00-05:00,267.2395825231481,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.72569444444434,224.89930555555554,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-16 23:00:00-05:00,267.16666342592595,200.0,200.0,309.26387916666664,,200.0,200.0,324.0983763888889,272.22222222222223,272.6111013888889,281.50694444444434,224.89930555555554,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.5839023148148,200.0
2013-11-17 00:00:00-05:00,266.9722125,200.0,200.0,309.26387916666664,,200.0,200.0,323.55554583333327,272.22222222222223,272.6111013888889,281.50694444444434,224.6319444444444,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 01:00:00-05:00,267.069437962963,200.0,200.0,309.26387916666664,,200.0,200.0,323.539341724537,272.22222222222223,272.59489809027775,281.6163194444444,224.7291666666666,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.56769820601846,200.0
2013-11-17 02:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,323.55554583333327,272.22222222222223,272.6111013888889,281.50694444444434,224.85069444444443,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 03:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,323.55554583333327,272.22222222222223,272.6111013888889,281.76215277777766,224.82638888888883,297.75925115740745,331.0416569444445,432.24999027777767,200.0,200.0,323.4259129629629,200.0
2013-11-17 04:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,323.55554583333327,272.22222222222223,272.6111013888889,281.9444444444445,224.68055555555554,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 05:00:00-05:00,267.0937443287037,200.0,200.0,309.03703379629627,,200.0,200.0,323.4907293981482,272.1857638888889,272.6111013888889,281.65277777777777,224.7291666666666,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 06:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,323.4583211805555,272.22222222222223,272.6111013888889,281.6892361111111,224.75347222222217,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 07:00:00-05:00,267.1909697916667,200.0,200.0,309.26387916666664,,200.0,200.0,323.490729398148,272.22222222222223,272.6111013888889,281.50694444444434,224.6319444444444,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 08:00:00-05:00,267.1909697916667,200.0,200.0,309.17881215277777,,200.0,200.0,323.55554583333327,272.22222222222223,272.6111013888889,281.6163194444444,224.75347222222217,297.54860138888887,331.0416569444445,432.24999027777767,200.0,200.0,323.45832118055546,200.0
2013-11-17 09:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,323.55554583333327,272.28703541666664,272.6111013888889,281.6163194444444,224.77777777777771,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 10:00:00-05:00,267.2152761574074,200.0,200.0,309.207167824074,,200.0,200.0,323.2314636574075,272.22222222222223,272.6111013888889,281.8715277777777,224.6319444444444,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 11:00:00-05:00,267.1909697916667,200.0,200.0,309.23552349537044,,200.0,200.0,323.5757988425927,272.22222222222223,272.6111013888889,281.7986111111111,224.75347222222217,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 12:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.50694444444434,224.6319444444444,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 13:00:00-05:00,267.2395825231481,200.0,200.0,309.26387916666664,,200.0,200.0,324.1874975694444,272.22222222222223,272.6111013888889,281.65277777777777,224.68055555555554,297.69443472222224,331.009248726852,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 14:00:00-05:00,267.2152761574074,200.0,200.0,309.26387916666664,,200.0,200.0,324.2199057870371,272.22222222222223,272.6111013888889,281.5798611111111,224.77777777777771,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 15:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.31944201388893,272.6111013888889,281.5616319444444,224.70486111111106,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 16:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.50694444444434,224.89930555555554,297.69443472222224,331.0416569444445,432.24999027777767,200.0,200.0,323.55554583333327,200.0
2013-11-17 17:00:00-05:00,267.15451024305565,200.0,200.0,309.26387916666664,,200.0,200.0,324.2199057870371,272.22222222222223,272.5786947916667,281.5980902777777,224.8628472222222,297.69443472222224,331.0416569444445,432.35936446759257,200.0,200.0,323.55554583333327,200.0
2013-11-17 18:00:00-05:00,267.2395825231481,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.5138815972222,281.50694444444434,224.85069444444443,297.69443472222224,331.0416569444445,432.54164722222225,200.0,200.0,323.45832118055546,200.0
2013-11-17 19:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.6163194444444,224.85069444444443,297.791659375,331.0416569444445,432.67533750000007,200.0,200.0,323.55554583333327,200.0
2013-11-17 20:00:00-05:00,267.0937443287037,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,271.9670138888888,272.6111013888889,281.9079861111111,224.75347222222217,297.69443472222224,331.0416569444445,432.31075497685174,200.0,200.0,323.55554583333327,200.0
2013-11-17 21:00:00-05:00,267.1180506944445,200.0,200.0,309.3610989583334,,200.0,200.0,324.2847222222223,272.21817048611115,272.4166618055555,281.9079861111111,224.75347222222217,297.69443472222224,331.0416569444445,432.91840196759244,200.0,200.0,323.55554583333327,200.0
2013-11-17 22:00:00-05:00,267.2638888888889,200.0,200.0,309.23552349537033,,200.0,200.0,324.2847222222223,272.22222222222223,272.5786947916667,281.5434027777777,224.80208333333331,297.8240675925927,331.1712898148149,433.33565706018504,200.0,200.0,323.55554583333327,200.0
2013-11-17 23:00:00-05:00,267.2638888888889,200.0,200.0,309.1221008101852,,200.0,200.0,324.2847222222223,272.22222222222223,272.5138815972222,281.7621527777778,224.77777777777771,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.64061527777767,200.0
2013-11-18 00:00:00-05:00,267.2638888888889,200.0,200.0,309.23552349537044,,200.0,200.0,324.2847222222223,272.1857638888889,272.6111013888889,281.6345486111111,224.88715277777771,297.6579763888889,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 01:00:00-05:00,267.16666342592595,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.8107630787037,224.82638888888883,297.58505972222224,331.0416569444445,433.36806527777776,200.0,200.0,323.6973282407407,200.0
2013-11-18 02:00:00-05:00,267.2395825231481,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.70832685185184,281.72569444444446,224.80208333333331,297.8240675925927,331.0416569444445,433.36806527777776,200.0,200.0,323.5839023148148,200.0
2013-11-18 03:00:00-05:00,267.1909697916667,200.0,200.0,309.26387916666664,,200.0,200.0,324.2523140046296,272.22222222222223,272.6111013888889,281.6163194444444,224.7291666666666,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.5231376157406,200.0
2013-11-18 04:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.44906840277775,281.50694444444434,224.6319444444444,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 05:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.22222222222223,281.50694444444434,224.6319444444444,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 06:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.35184861111117,281.50694444444434,224.7291666666666,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 07:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.6111013888889,281.50694444444434,224.92361111111106,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 08:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,272.22222222222223,272.5786947916667,281.72569444444434,224.70486111111106,297.65797638888887,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 09:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.0578646990741,292.67128981481477,272.5786947916667,281.7621527777778,224.70486111111106,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.5231376157406,200.0
2013-11-18 10:00:00-05:00,267.2638888888889,200.0,200.0,309.26387916666664,,200.0,200.0,324.2847222222223,302.89582361111104,272.6111013888889,281.9444444444445,224.92361111111106,297.69443472222224,331.0416569444445,433.36806527777776,200.0,200.0,323.55554583333327,200.0
2013-11-18 11:00:00-05:00,364.1579917824073,200.0,200.0,388.83217187500003,,315.4577505787037,271.3715221064815,302.4502258101852,302.44617407407407,272.6111013888889,281.9444444444445,242.92186608796294,297.69443472222224,331.0416569444445,433.36806527777776,200.0,392.8668876157407,378.1822819444444,200.0
2013-11-18 12:00:00-05:00,433.0115748842591,200.0,200.0,445.66666666666674,,353.98610543981476,485.94500775462956,286.2303200231481,302.0046255787037,272.6111013888889,281.76215277777766,383.124411574074,297.69443472222224,331.0416569444445,433.36806527777776,200.0,620.7638694444447,480.3871446759259,238.45370370370372
2013-11-18 13:00:00-05:00,406.1215237268517,200.0,200.0,394.34548287037046,,226.86804583333333,434.1984775462963,285.82928240740745,301.84258449074076,272.6111013888889,281.6892361111111,293.05207361111115,297.69443472222224,331.0416569444445,433.36806527777776,200.0,434.0161923611112,362.4849293981481,237.076380787037
2013-11-18 14:00:00-05:00,368.52082361111104,200.0,200.0,322.0486111111111,,216.9270736111111,221.4033467592592,285.94270833333337,304.6701340277778,294.8425836805556,281.76215277777766,302.9565875,298.25346250000007,509.8859905092592,433.36806527777776,200.0,417.4924655092593,349.14522627314807,239.18286064814816
2013-11-18 15:00:00-05:00,368.52082361111104,200.0,200.0,322.0486111111111,,206.95369479166663,232.1747628472222,285.80092592592587,304.84027777777777,362.05960243055557,281.6892361111111,508.6058930555555,270.94211990740746,647.6376861111112,433.36806527777776,200.0,556.9334247685185,502.18111886574076,223.0277761574074
2013-11-18 16:00:00-05:00,368.52082361111104,200.0,200.0,322.0486111111111,,206.53239768518523,396.4884137731482,286.02777777777794,304.84027777777777,271.49304583333344,281.50694444444434,550.6666569444444,216.9635319444445,205.86804583333335,433.36806527777776,200.0,203.63194444444443,453.6712962962963,222.95485706018513
2013-11-18 17:00:00-05:00,368.52082361111104,200.0,200.0,321.86631701388893,,253.97684456018519,238.5509259259259,285.3755673611112,304.84027777777777,271.49304583333344,281.5434027777777,349.57869479166663,217.03644861111115,205.86804583333335,433.36806527777776,200.0,202.49767951388893,467.82926944444444,212.73436851851847
2013-11-18 18:00:00-05:00,368.52082361111104,200.0,200.0,321.2222100694446,,288.19096979166665,220.61342592592592,284.90970277777785,304.84027777777777,271.56596493055554,281.65277777777777,205.04166666666666,216.99999027777778,205.49536631944449,433.36806527777776,200.0,201.3148050925926,466.37498379629625,200.0
2013-11-18 19:00:00-05:00,368.52082361111104,200.0,200.0,321.31943472222224,,288.26388888888886,220.69849537037038,285.0717438657407,304.96180555555543,271.49304583333344,281.6892361111111,205.04166666666666,216.89061527777773,205.04166666666666,433.36806527777776,200.0,200.5694347222222,465.59721249999996,200.0
2013-11-18 20:00:00-05:00,368.52082361111104,200.0,200.0,321.31943472222224,,288.26388888888886,220.6701388888889,284.90970277777785,304.86458333333337,271.49304583333344,281.6892361111111,205.04166666666666,216.74478194444438,204.92013483796296,433.23843240740734,200.0,200.6747628472222,465.59721249999996,200.0
2013-11-18 21:00:00-05:00,368.52082361111104,200.0,200.0,321.31943472222224,,288.166663425926,220.84027777777777,284.90970277777785,304.84027777777777,271.4201291666667,281.83506944444446,205.04166666666666,216.99999027777778,204.9930539351852,432.97916666666663,200.0,200.60184293981482,465.59721249999996,200.0
2013-11-18 22:00:00-05:00,368.52082361111104,200.0,200.0,321.31943472222224,,288.26388888888886,220.84027777777777,284.90970277777785,304.84027777777777,271.49304583333344,281.72569444444446,205.04166666666666,217.14582361111118,204.96874756944442,432.97916666666663,200.0,200.5694347222222,465.59721249999996,200.0
2013-11-18 23:00:00-05:00,368.52082361111104,200.0,200.0,321.31943472222224,,288.26388888888886,220.84027777777777,284.90970277777785,304.84027777777777,271.30670324074083,281.7986111111111,205.04166666666666,217.0729069444445,204.94444120370372,433.0439831018517,200.0,200.5694347222222,465.59721249999996,200.0
2013-11-19 00:00:00-05:00,368.52082361111104,200.0,200.0,321.22221006944454,,288.2395825231481,220.84027777777777,284.8529914351852,304.84027777777777,270.3749902777778,281.76215277777766,205.01736030092596,216.89061527777778,205.01736030092596,433.36806527777776,200.0,200.5694347222222,465.59721249999996,200.0
2013-11-19 01:00:00-05:00,367.5729174768517,200.0,200.0,321.27082239583336,,288.2152761574074,220.68431712962965,284.88134710648154,304.86458333333337,270.3871434606482,281.72569444444446,205.01736030092596,216.90884444444447,204.98090075231482,433.36806527777776,200.0,200.5694347222222,465.59721249999996,200.0
2013-11-19 02:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,220.72685185185185,284.90970277777785,304.8888888888889,270.3749902777778,281.8715277777777,205.04166666666666,216.78124027777778,205.04166666666666,433.30324884259255,200.0,200.5694347222222,465.59721249999996,200.0
2013-11-19 03:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,220.72685185185185,284.90970277777785,303.657405787037,270.3749902777778,281.7986111111111,205.04166666666666,216.99999027777778,205.04166666666666,432.9467584490741,200.0,200.4965204861111,464.4791472222221,200.0
2013-11-19 04:00:00-05:00,367.2893502314815,200.0,200.0,321.31943472222224,,288.26388888888886,220.55671296296296,284.90970277777785,303.7222222222223,270.3749902777778,281.5798611111111,205.04166666666666,216.7083236111111,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 05:00:00-05:00,367.3906233796296,200.0,200.0,321.31943472222224,,288.19299687499995,219.63715034722222,284.8529914351852,303.7222222222223,270.3749902777778,281.6345486111111,205.01736030092596,216.9817611111111,205.01736030092596,432.54164722222225,200.0,200.55728234953705,464.4791472222221,200.0
2013-11-19 06:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5977903935185,303.7222222222223,270.3749902777778,281.50694444444434,205.04166666666666,217.10936527777778,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 07:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5694347222221,303.7222222222223,270.3749902777778,281.50694444444434,205.04166666666666,217.14582361111118,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 08:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5694347222221,303.7222222222223,270.3749902777778,281.50694444444434,205.04166666666666,217.14582361111118,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 09:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5694347222221,303.7222222222223,270.6666666666666,281.50694444444434,205.04166666666666,217.14582361111118,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 10:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5694347222221,303.7222222222223,270.6666666666666,281.50694444444434,205.04166666666666,217.14582361111118,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 11:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5694347222221,303.7222222222223,270.6666666666666,281.50694444444434,205.04166666666666,217.14582361111118,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 12:00:00-05:00,367.35416666666663,200.0,200.0,321.31943472222224,,288.26388888888886,219.7222222222222,284.5694347222221,303.7222222222223,270.6666666666666,281.50694444444434,205.04166666666666,217.14582361111118,205.04166666666666,432.54164722222225,200.0,200.5694347222222,464.4791472222221,200.0
2013-11-19 13:00:00-05:00,367.35416666666663,221.5815915509259,200.0,321.1249854166666,,381.05034722222223,219.7546288194444,284.8529914351853,431.0590261574075,270.42360300925924,281.6892361111111,200.1278927083333,217.0729069444445,205.04166666666666,432.54164722222225,200.0,364.6602960648148,461.31942499999997,200.0
2013-11-19 14:00:00-05:00,367.35416666666663,254.18749027777767,200.0,320.9305361111111,,411.9791666666667,219.7222222222222,284.90970277777785,456.60416666666674,270.3749902777778,281.50694444444434,200.0,217.14582361111118,205.04166666666666,432.54164722222225,200.0,397.3472125,460.68748055555557,200.0
2013-11-19 15:00:00-05:00,367.372395023148,200.0,200.0,321.2870265046297,,411.84953379629616,219.6655076388889,284.8246357638889,456.60416666666674,272.8865667824075,278.6652097800926,372.54745208333327,216.87238611111115,204.89582847222223,432.54164722222225,200.0,397.49305231481486,460.68748055555557,245.53066157407406
