,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-27 01:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 01:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 02:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 02:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 03:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 03:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 04:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 04:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 05:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 05:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 06:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 06:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 07:00:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 07:30:00-05:00,False,4967,3934.3999533333335,4967.0
2013-10-27 08:00:00-05:00,True,4967,4461.792979722222,4967.0
2013-10-27 08:30:00-05:00,False,2702,4598.195753611111,4598.195753611111
2013-10-27 09:00:00-05:00,True,4967,4539.138801388889,4967.0
2013-10-27 09:30:00-05:00,True,4967,4303.573541111111,4967.0
2013-10-27 10:00:00-05:00,True,4967,4220.356185833334,4967.0
2013-10-27 10:30:00-05:00,True,4967,4342.218685185185,4967.0
2013-10-27 11:00:00-05:00,True,4967,4599.863831203705,4967.0
2013-10-27 11:30:00-05:00,True,4967,4307.958276944444,4967.0
2013-10-27 12:00:00-05:00,True,4967,4814.876328611111,4967.0
2013-10-27 12:30:00-05:00,True,4967,4425.8992375,4967.0
2013-10-27 13:00:00-05:00,True,4967,4082.255508888889,4967.0
2013-10-27 13:30:00-05:00,True,4967,4084.566610277778,4967.0
2013-10-27 14:00:00-05:00,True,4967,4308.177026944444,4967.0
2013-10-27 14:30:00-05:00,True,4967,4118.738145833334,4967.0
2013-10-27 15:00:00-05:00,True,4967,4460.8346833333335,4967.0
