,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-17__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-1__mcgill-standard__otto-mass-119-230,ottomaass-230-7__mcgill-standard__otto-mass-119-230,ottomaass-230-14__mcgill-standard__otto-mass-119-230,ottomaass-230-6__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-1__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-1__mcgill-standard__otto-mass-119-230
2013-11-01 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.06248958333333,,,286.05207499999995,200.0,250.06248958333333,200.0
2013-11-01 11:00:00-05:00,200.0,200.0,200.0,319.78123125,200.0,200.0,200.0,317.15624375,200.0,,,277.87499374999993,200.0,200.0,200.0
2013-11-01 11:30:00-05:00,319.78123125,200.0,200.0,200.0,200.0,200.0,200.0,200.0,319.78123125,,,200.0,200.0,200.0,200.0
2013-11-01 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 13:00:00-05:00,200.0,206.74998749999997,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,206.74998749999997,200.0,200.0,200.0
2013-11-01 13:30:00-05:00,200.0,206.74998749999997,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 14:30:00-05:00,332.1406114583334,200.0,200.0,200.0,200.0,200.0,200.0,200.0,332.1406114583334,,,276.6249875,200.0,200.0,200.0
2013-11-01 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,332.04686458333333,200.0
2013-11-01 15:30:00-05:00,208.89061687499998,224.6458260416667,200.0,208.89061687499998,200.0,200.0,200.0,200.0,208.89061687499998,,,200.0,200.0,208.89061687499998,200.0
2013-11-01 16:00:00-05:00,221.19373875000002,200.0,200.0,221.19373875000002,200.0,200.0,200.0,200.0,221.19373875000002,,,200.0,200.0,221.19373875000002,200.0
2013-11-01 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 11:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-02 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 11:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,316.625,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-03 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 10:00:00-05:00,201.31249875000003,212.708325,200.0,201.31249875000003,200.0,200.0,200.0,200.0,201.31249875000003,,,200.0,200.0,201.31249875000003,200.0
2013-11-04 10:30:00-05:00,348.21875000000006,224.5937375,200.0,208.93125000000003,200.0,200.0,200.0,200.0,208.93125000000003,,,200.0,200.0,348.21875000000006,200.0
2013-11-04 11:00:00-05:00,227.85936937500003,200.0,200.0,227.85936937500003,200.0,200.0,200.0,200.0,379.765615625,,,200.0,200.0,227.85936937500003,200.0
2013-11-04 11:30:00-05:00,359.1458229166667,200.0,200.0,359.1458229166667,271.97916562499995,200.0,200.0,200.0,359.1458229166667,,,261.2031166666667,200.0,215.48749375000003,200.0
2013-11-04 12:00:00-05:00,368.99477916666666,200.0,200.0,368.99477916666666,200.0,200.0,200.0,200.0,221.39686749999998,,,200.0,200.0,221.39686749999998,200.0
2013-11-04 12:30:00-05:00,371.3749875,200.0,200.0,222.8249925,200.0,200.0,200.0,200.0,222.8249925,,,252.7447770833333,200.0,222.8249925,200.0
2013-11-04 13:00:00-05:00,222.8249925,200.0,200.0,371.3749875,200.0,200.0,200.0,200.0,222.8249925,,,217.72917291666664,297.875,222.8249925,200.0
2013-11-04 13:30:00-05:00,371.44790416666666,200.0,200.0,371.44790416666666,200.0,200.0,200.0,200.0,222.86874250000002,,,220.78125624999996,297.875,371.44790416666666,200.0
2013-11-04 14:00:00-05:00,222.95624249999997,220.84375416666666,200.0,222.95624249999997,297.875,200.0,201.33436875,200.0,371.5937375,,,200.0,200.0,371.5937375,200.0
2013-11-04 14:30:00-05:00,222.768745,200.0,200.0,222.768745,200.0,200.0,335.1979083333333,200.0,371.28124166666663,,,200.0,200.0,222.768745,200.0
2013-11-04 15:00:00-05:00,222.88436875000002,200.0,200.0,222.88436875000002,217.625,200.0,200.83125,200.0,222.88436875000002,,,200.0,200.0,222.88436875000002,217.625
2013-11-04 15:30:00-05:00,222.8249925,220.78125624999996,200.0,222.8249925,217.87500625,200.0,200.83125,200.0,222.8249925,,,200.0,200.0,222.8249925,200.0
2013-11-04 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-04 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-05 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.83125,200.0,200.0,,,200.0,200.0,200.0,200.0
