,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-13__mcgill-standard__otto-mass-119-230,ottomaass-230-8__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-13__mcgill-standard__otto-mass-119-230,ottomaass-230-2__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-2__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230
2013-10-31 10:00:00-05:00,200.0,200.0,200.0,305.0624875,200.0,200.0,,274.14063125000007,263.90624687499997,215.1875,200.0,200.0,200.0,200.0,200.0
2013-10-31 10:30:00-05:00,200.0,200.0,416.90626250000014,337.2760302083333,200.0,200.0,,416.90626250000014,200.0,215.1875,200.0,200.0,200.0,200.0,215.1875
2013-10-31 11:00:00-05:00,200.0,200.0,250.1437575000001,209.64374625,200.0,200.0,,250.1437575000001,215.9062375,215.3541541666667,215.9062375,200.0,200.0,200.0,215.3541541666667
2013-10-31 11:30:00-05:00,200.0,200.0,250.1437575000001,349.40624375,200.0,272.80207812500004,,250.1437575000001,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 12:00:00-05:00,200.0,200.0,200.0,349.40624375,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 12:30:00-05:00,200.0,200.0,200.0,349.40624375,200.0,200.0,,200.0,215.9062375,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,216.145825,200.0,200.0,200.0,200.0
2013-10-31 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,216.62499999999997,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,262.906240625,200.0,262.906240625,200.0,200.0,200.0,200.0
2013-10-31 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,308.82291354166665,200.0,308.82291354166665,200.0,200.0,200.0,200.0
2013-10-31 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,308.9375,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,275.18749375,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-10-31 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 10:00:00-05:00,200.0,200.0,200.0,291.9583229166667,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,213.53125625000007,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 11:00:00-05:00,200.0,200.0,200.0,200.0,200.0,277.87499374999993,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,277.87499374999993,,200.0,213.53125625000007,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,206.74998749999997,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 13:00:00-05:00,200.0,200.0,200.0,204.12499999999997,200.0,200.0,,200.0,213.81249374999993,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 13:30:00-05:00,200.0,200.0,200.0,204.12499999999997,200.0,206.74998749999997,,200.0,213.81249374999993,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,248.68749791666667,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,276.6249875,,200.0,213.53125625000007,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,224.6458260416667,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-01 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 11:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-02 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 11:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 19:30:00-05:00,200.0,201.11248874999998,200.0,200.0,201.11248874999998,200.0,,200.0,200.0,200.0,200.0,200.0,201.11248874999998,201.11248874999998,200.0
2013-11-03 20:00:00-05:00,200.0,201.11248874999998,200.0,200.0,201.11248874999998,200.0,,200.0,200.0,200.0,200.0,200.0,201.11248874999998,201.11248874999998,200.0
2013-11-03 20:30:00-05:00,200.0,201.11248874999998,200.0,200.0,201.11248874999998,200.0,,200.0,200.0,200.0,200.0,200.0,201.11248874999998,201.11248874999998,200.0
2013-11-03 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-03 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
